FileName, Start Line, End Line, Start Column, End Column, #IVMPs
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,438,438,25,61,2
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,61,61,17,27,2
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,377,377,13,32,2
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,379,379,17,33,2
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,384,384,13,27,2
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,385,385,9,10,2
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,457,457,21,35,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,463,463,25,49,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,465,465,13,27,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,466,466,9,10,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,321,321,13,25,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,322,322,9,10,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,409,409,25,47,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,443,443,21,53,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,445,445,25,70,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,446,446,25,38,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,368,368,29,86,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,449,449,29,39,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,439,439,25,37,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,352,352,29,40,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,102,102,13,60,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,149,149,13,60,1
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,104,104,17,42,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,106,106,21,47,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,71,71,13,32,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,72,72,17,31,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,87,87,13,27,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,88,88,9,10,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,107,107,21,69,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,56,56,13,29,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,64,64,13,27,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,65,65,9,10,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,125,125,17,31,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,197,197,13,23,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,201,201,13,71,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,203,203,17,24,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,204,204,17,37,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,206,206,22,58,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,208,208,22,67,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,210,210,22,42,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,212,212,21,61,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,139,139,13,36,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,60,60,17,31,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,147,147,13,24,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,110,110,21,40,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,112,112,26,61,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,114,115,26,54,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,117,117,30,48,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,117,117,50,65,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,121,121,25,35,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,150,150,13,50,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,151,151,13,39,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,152,152,9,10,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,213,213,21,52,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,229,229,17,28,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,230,230,17,29,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,234,234,13,45,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,241,241,13,27,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,242,242,9,10,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,119,119,29,76,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,117,117,67,70,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,250,250,13,56,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,231,231,21,31,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,215,215,22,61,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,226,226,21,47,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,227,227,21,68,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,217,217,21,32,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,218,218,21,43,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,175,175,13,59,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,176,176,9,10,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,221,221,25,52,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,164,164,18,28,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,164,164,30,41,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,166,166,17,35,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,167,167,17,65,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,164,164,43,47,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,169,169,13,29,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,170,170,13,34,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,251,251,13,34,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,252,252,9,10,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,237,237,17,29,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,240,240,21,32,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,74,74,17,40,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,338,338,17,41,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,180,181,13,55,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,356,356,29,51,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,124,124,25,70,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,364,364,29,60,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,310,310,13,38,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,311,311,13,33,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,313,313,17,33,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,316,316,21,32,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,504,504,17,46,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,506,506,21,44,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,477,477,13,39,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,507,507,21,31,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,509,509,17,43,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,515,515,21,27,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,348,348,29,54,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,451,451,21,32,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,511,511,21,43,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,512,512,21,31,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,78,78,21,31,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,79,79,21,37,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,82,82,25,41,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,85,85,29,43,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,297,297,13,56,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,266,266,13,22,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,267,267,13,60,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,269,269,17,39,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,273,273,21,47,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,274,274,21,68,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,276,276,17,27,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,278,278,13,33,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,283,283,17,29,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,286,286,21,32,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,288,288,13,27,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,289,289,9,10,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,298,298,13,34,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,299,299,9,10,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,372,372,29,47,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,572,572,13,62,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,360,360,29,51,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,319,319,21,31,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,113,113,25,70,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,479,479,17,56,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,480,480,26,32,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,480,480,34,40,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,488,488,17,27,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,482,482,25,47,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,480,480,42,45,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\Replace\Replace\BaseVersion.cs,486,486,21,43,0
