FileName, Start Line, End Line, Start Column, End Column, #IVMPs
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\TotInfo\TotInfo\BaseVersion.cs,213,213,17,32,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\TotInfo\TotInfo\BaseVersion.cs,214,214,17,40,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\TotInfo\TotInfo\BaseVersion.cs,215,215,17,40,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\TotInfo\TotInfo\BaseVersion.cs,217,217,17,31,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\TotInfo\TotInfo\BaseVersion.cs,219,219,21,54,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\TotInfo\TotInfo\BaseVersion.cs,221,221,21,37,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\TotInfo\TotInfo\BaseVersion.cs,223,223,21,60,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\TotInfo\TotInfo\BaseVersion.cs,226,226,21,30,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\TotInfo\TotInfo\BaseVersion.cs,205,205,37,40,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\TotInfo\TotInfo\BaseVersion.cs,224,224,25,79,0
D:\Documents and Settings\212059614\Desktop\PexFaultLocalization\SiemensSuite\TotInfo\TotInfo\BaseVersion.cs,230,230,9,10,0
